ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;NR_CANDIDATO;NM_CANDIDATO;SQ_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL
2014;PB;DEPUTADO ESTADUAL;PATRIOTA*;51666;JOSÉ ALDEMIR MEIRELES DE ALMEIDA;150000000417;ELEITO POR QP;39310
2014;PB;DEPUTADO ESTADUAL;PATRIOTA*;51789;EDMILSON DE ARAUJO SOARES;150000000416;ELEITO POR QP;42620
2014;PB;DEPUTADO ESTADUAL;PATRIOTA*;51888;ATAIDES MENDES PEDROSA;150000000414;ELEITO POR QP;32848
2014;PB;DEPUTADO ESTADUAL;PC DO B;65888;JOSE PAULO VITURINO DOS SANTOS;150000000258;ELEITO POR QP;25341
2014;PB;DEPUTADO ESTADUAL;PL*;22222;CAIO FIGUEIREDO ROBERTO;150000000463;ELEITO POR MÉDIA;29576
2014;PB;DEPUTADO ESTADUAL;PP*;11111;DANIELLA VELLOSO BORGES RIBEIRO;150000000449;ELEITO POR QP;46938
2014;PB;DEPUTADO ESTADUAL;PP*;11222;JACI SEVERINO DE SOUZA;150000000451;ELEITO POR QP;33971
2014;PB;DEPUTADO ESTADUAL;PSB;40000;ESTELIZABEL BEZERRA DE SOUZA;150000000296;ELEITO POR QP;34929
2014;PB;DEPUTADO ESTADUAL;PSB;40222;RICARDO BARBOSA;150000000293;ELEITO POR QP;32892
2014;PB;DEPUTADO ESTADUAL;PSB;40444;ADRIANO CEZAR GALDINO DE ARAÚJO;150000000295;ELEITO POR QP;40609
2014;PB;DEPUTADO ESTADUAL;PSB;40456;JEOVÁ VIEIRA CAMPOS;150000000283;ELEITO POR MÉDIA;23815
2014;PB;DEPUTADO ESTADUAL;PSB;40789;RUBENS GERMANO COSTA;150000000292;ELEITO POR QP;29586
2014;PB;DEPUTADO ESTADUAL;PSC;20120;RENATO BENEVIDES GADELHA;150000000367;ELEITO POR QP;26594
2014;PB;DEPUTADO ESTADUAL;PSC;20147;ARNALDO MONTEIRO COSTA;150000000361;ELEITO POR QP;36864
2014;PB;DEPUTADO ESTADUAL;PSD;55555;MANOEL LUDGERIO PEREIRA NETO;150000000345;ELEITO POR QP;50107
2014;PB;DEPUTADO ESTADUAL;PSD;55655;JOÃO GONÇALVES DE AMORIM SOBRINHO;150000000339;ELEITO POR QP;34059
2014;PB;DEPUTADO ESTADUAL;PSDB;45100;TOVAR ALVES CORREIA LIMA;150000000432;ELEITO POR QP;30670
2014;PB;DEPUTADO ESTADUAL;PSDB;45123;CAMILA ARAÚJO TOSCANO DE MORAES;150000000425;ELEITO POR QP;32682
2014;PB;DEPUTADO ESTADUAL;PSDB;45222;BRUNO CUNHA LIMA BRANCO;150000000424;ELEITO POR QP;34054
2014;PB;DEPUTADO ESTADUAL;PSDB;45245;DINALDO MEDEIROS WANDERLEY FILHO;150000000412;ELEITO POR QP;38963
2014;PB;DEPUTADO ESTADUAL;PSL;17111;JOAO BOSCO CARNEIRO JUNIOR;150000000232;ELEITO POR MÉDIA;13307
2014;PB;DEPUTADO ESTADUAL;PSL;17123;SEBASTIAO TIAO GOMES PEREIRA;150000000240;ELEITO POR QP;30974
2014;PB;DEPUTADO ESTADUAL;PT;13000;ANISIO SOARES MAIA;150000000038;ELEITO POR QP;25905
2014;PB;DEPUTADO ESTADUAL;PT;13333;ANTONIO RIBEIRO;150000000046;ELEITO POR MÉDIA;22119
2014;PB;DEPUTADO ESTADUAL;PTB;14369;PAULO ROGERIO DE SOUZA REGO;150000000446;ELEITO POR QP;37231
2014;PB;DEPUTADO ESTADUAL;PTN;19123;JANDUHY CARNEIRO SOBRINHO;150000000100;ELEITO POR QP;19694
2014;PB;DEPUTADO ESTADUAL;REPUBLICANOS*;10123;JUTAY MENESES GOMES;150000000078;ELEITO POR QP;35415
2014;PB;DEPUTADO FEDERAL;DEM*;2511;EFRAIM DE ARAÚJO MORAIS FILHO;150000000207;ELEITO POR QP;103477
2014;PB;DEPUTADO FEDERAL;MDB*;1510;VENEZIANO VITAL DO RÊGO SEGUNDO NETO;150000000178;ELEITO POR QP;177680
2014;PB;DEPUTADO FEDERAL;MDB*;1515;MANOEL ALVES DA SILVA JUNIOR;150000000175;ELEITO POR MÉDIA;105693
2014;PB;DEPUTADO FEDERAL;MDB*;1522;HUGO MOTTA WANDERLEY DA NOBREGA;150000000173;ELEITO POR QP;123686
2014;PB;DEPUTADO FEDERAL;PDT;1212;DAMIÃO FELICIANO DA SILVA;150000000194;ELEITO POR MÉDIA;67558
2014;PB;DEPUTADO FEDERAL;PL*;2222;JOSÉ WELLINGTON ROBERTO;150000000492;ELEITO POR QP;104799
